listed_sym,listing_date,entry_ts,exit_ts,sym,log_return,era,quarter,btc_30d_ret
TRUMPUSDT,2025-01-18,2025-01-19,2025-01-24,XRPUSDT,-0.046292826315308795,2025H1,2025Q1,0.03628212314503032
TRUMPUSDT,2025-01-18,2025-01-19,2025-01-24,DOGEUSDT,-0.11733204465121364,2025H1,2025Q1,0.03628212314503032
TRUMPUSDT,2025-01-18,2025-01-19,2025-01-24,ADAUSDT,-0.11069832833063645,2025H1,2025Q1,0.03628212314503032
TRUMPUSDT,2025-01-18,2025-01-19,2025-01-24,AVAXUSDT,-0.09720121251157163,2025H1,2025Q1,0.03628212314503032
TRUMPUSDT,2025-01-18,2025-01-19,2025-01-24,LINKUSDT,0.06381724688977951,2025H1,2025Q1,0.03628212314503032
TRUMPUSDT,2025-01-18,2025-01-19,2025-01-24,LTCUSDT,-0.0729610740191304,2025H1,2025Q1,0.03628212314503032
TRUMPUSDT,2025-01-18,2025-01-19,2025-01-24,BCHUSDT,-0.06160250024709704,2025H1,2025Q1,0.03628212314503032
TRUMPUSDT,2025-01-18,2025-01-19,2025-01-24,FILUSDT,-0.07079234263918095,2025H1,2025Q1,0.03628212314503032
TRUMPUSDT,2025-01-18,2025-01-19,2025-01-24,NEARUSDT,-0.08731211379706905,2025H1,2025Q1,0.03628212314503032
TRUMPUSDT,2025-01-18,2025-01-19,2025-01-24,WIFUSDT,-0.2196910201411812,2025H1,2025Q1,0.03628212314503032
VTHOUSDT,2025-01-22,2025-01-23,2025-01-28,BTCUSDT,-0.016007451751165608,2025H1,2025Q1,0.05309792836053351
VTHOUSDT,2025-01-22,2025-01-23,2025-01-28,ETHUSDT,-0.019475967741240163,2025H1,2025Q1,0.05309792836053351
VTHOUSDT,2025-01-22,2025-01-23,2025-01-28,BNBUSDT,-0.022611326896808823,2025H1,2025Q1,0.05309792836053351
VTHOUSDT,2025-01-22,2025-01-23,2025-01-28,SOLUSDT,-0.09252753286590748,2025H1,2025Q1,0.05309792836053351
VTHOUSDT,2025-01-22,2025-01-23,2025-01-28,XRPUSDT,-0.041293952367448775,2025H1,2025Q1,0.05309792836053351
VTHOUSDT,2025-01-22,2025-01-23,2025-01-28,DOGEUSDT,-0.08432063638915464,2025H1,2025Q1,0.05309792836053351
VTHOUSDT,2025-01-22,2025-01-23,2025-01-28,ADAUSDT,-0.05084336990299788,2025H1,2025Q1,0.05309792836053351
VTHOUSDT,2025-01-22,2025-01-23,2025-01-28,AVAXUSDT,-0.07529603311883418,2025H1,2025Q1,0.05309792836053351
VTHOUSDT,2025-01-22,2025-01-23,2025-01-28,LINKUSDT,-0.04575207920035624,2025H1,2025Q1,0.05309792836053351
VTHOUSDT,2025-01-22,2025-01-23,2025-01-28,LTCUSDT,-0.0040828793198486105,2025H1,2025Q1,0.05309792836053351
VTHOUSDT,2025-01-22,2025-01-23,2025-01-28,BCHUSDT,-0.01876018798585956,2025H1,2025Q1,0.05309792836053351
VTHOUSDT,2025-01-22,2025-01-23,2025-01-28,FILUSDT,-0.0723706728321682,2025H1,2025Q1,0.05309792836053351
VTHOUSDT,2025-01-22,2025-01-23,2025-01-28,NEARUSDT,-0.0982776868213939,2025H1,2025Q1,0.05309792836053351
VTHOUSDT,2025-01-22,2025-01-23,2025-01-28,WIFUSDT,-0.18046203466232252,2025H1,2025Q1,0.05309792836053351
VVVUSDT,2025-01-29,2025-01-30,2025-02-04,BTCUSDT,-0.022169113655386694,2025H1,2025Q1,0.11895383056348074
VVVUSDT,2025-01-29,2025-01-30,2025-02-04,ETHUSDT,-0.07929600817092576,2025H1,2025Q1,0.11895383056348074
VVVUSDT,2025-01-29,2025-01-30,2025-02-04,BNBUSDT,-0.07981691110031859,2025H1,2025Q1,0.11895383056348074
VVVUSDT,2025-01-29,2025-01-30,2025-02-04,SOLUSDT,-0.05438154301405983,2025H1,2025Q1,0.11895383056348074
VVVUSDT,2025-01-29,2025-01-30,2025-02-04,XRPUSDT,-0.12485453853894828,2025H1,2025Q1,0.11895383056348074
VVVUSDT,2025-01-29,2025-01-30,2025-02-04,DOGEUSDT,-0.1288274687886219,2025H1,2025Q1,0.11895383056348074
VVVUSDT,2025-01-29,2025-01-30,2025-02-04,ADAUSDT,-0.14185656348439393,2025H1,2025Q1,0.11895383056348074
VVVUSDT,2025-01-29,2025-01-30,2025-02-04,AVAXUSDT,-0.1433684134744752,2025H1,2025Q1,0.11895383056348074
VVVUSDT,2025-01-29,2025-01-30,2025-02-04,LINKUSDT,-0.08753046502131077,2025H1,2025Q1,0.11895383056348074
VVVUSDT,2025-01-29,2025-01-30,2025-02-04,LTCUSDT,-0.07846809102610772,2025H1,2025Q1,0.11895383056348074
VVVUSDT,2025-01-29,2025-01-30,2025-02-04,BCHUSDT,-0.16174202782181762,2025H1,2025Q1,0.11895383056348074
VVVUSDT,2025-01-29,2025-01-30,2025-02-04,FILUSDT,-0.2509028209484846,2025H1,2025Q1,0.11895383056348074
VVVUSDT,2025-01-29,2025-01-30,2025-02-04,NEARUSDT,-0.15475486381965764,2025H1,2025Q1,0.11895383056348074
VVVUSDT,2025-01-29,2025-01-30,2025-02-04,WIFUSDT,-0.3183059005321171,2025H1,2025Q1,0.11895383056348074
BERAUSDT,2025-02-06,2025-02-07,2025-02-12,BTCUSDT,-0.009001695315816778,2025H1,2025Q1,0.015159855221488217
BERAUSDT,2025-02-06,2025-02-07,2025-02-12,ETHUSDT,-0.03318961573062632,2025H1,2025Q1,0.015159855221488217
BERAUSDT,2025-02-06,2025-02-07,2025-02-12,BNBUSDT,0.11607456821053526,2025H1,2025Q1,0.015159855221488217
BERAUSDT,2025-02-06,2025-02-07,2025-02-12,SOLUSDT,0.04237265227808473,2025H1,2025Q1,0.015159855221488217
BERAUSDT,2025-02-06,2025-02-07,2025-02-12,XRPUSDT,0.035220415923504736,2025H1,2025Q1,0.015159855221488217
BERAUSDT,2025-02-06,2025-02-07,2025-02-12,DOGEUSDT,0.018517196089923384,2025H1,2025Q1,0.015159855221488217
BERAUSDT,2025-02-06,2025-02-07,2025-02-12,ADAUSDT,0.09755265106997799,2025H1,2025Q1,0.015159855221488217
BERAUSDT,2025-02-06,2025-02-07,2025-02-12,AVAXUSDT,0.033253405269947515,2025H1,2025Q1,0.015159855221488217
BERAUSDT,2025-02-06,2025-02-07,2025-02-12,LINKUSDT,0.0010224124441090888,2025H1,2025Q1,0.015159855221488217
BERAUSDT,2025-02-06,2025-02-07,2025-02-12,LTCUSDT,0.1527996705868939,2025H1,2025Q1,0.015159855221488217
BERAUSDT,2025-02-06,2025-02-07,2025-02-12,BCHUSDT,0.04520840975210342,2025H1,2025Q1,0.015159855221488217
BERAUSDT,2025-02-06,2025-02-07,2025-02-12,FILUSDT,0.06548018795730319,2025H1,2025Q1,0.015159855221488217
BERAUSDT,2025-02-06,2025-02-07,2025-02-12,NEARUSDT,0.015793126739596812,2025H1,2025Q1,0.015159855221488217
BERAUSDT,2025-02-06,2025-02-07,2025-02-12,WIFUSDT,-0.1279804430284717,2025H1,2025Q1,0.015159855221488217
TSTUSDT,2025-02-09,2025-02-10,2025-02-15,BTCUSDT,0.010291834697974057,2025H1,2025Q1,0.02978664904163919
TSTUSDT,2025-02-09,2025-02-10,2025-02-15,ETHUSDT,0.03686255798983331,2025H1,2025Q1,0.02978664904163919
TSTUSDT,2025-02-09,2025-02-10,2025-02-15,BNBUSDT,0.06840984491238443,2025H1,2025Q1,0.02978664904163919
TSTUSDT,2025-02-09,2025-02-10,2025-02-15,SOLUSDT,-0.004954593124683341,2025H1,2025Q1,0.02978664904163919
TSTUSDT,2025-02-09,2025-02-10,2025-02-15,XRPUSDT,0.13552133909302908,2025H1,2025Q1,0.02978664904163919
TSTUSDT,2025-02-09,2025-02-10,2025-02-15,DOGEUSDT,0.08921348293130286,2025H1,2025Q1,0.02978664904163919
TSTUSDT,2025-02-09,2025-02-10,2025-02-15,ADAUSDT,0.16004892118483138,2025H1,2025Q1,0.02978664904163919
TSTUSDT,2025-02-09,2025-02-10,2025-02-15,AVAXUSDT,0.060712170604235755,2025H1,2025Q1,0.02978664904163919
TSTUSDT,2025-02-09,2025-02-10,2025-02-15,LINKUSDT,0.059702561623759635,2025H1,2025Q1,0.02978664904163919
TSTUSDT,2025-02-09,2025-02-10,2025-02-15,LTCUSDT,0.15550953859516287,2025H1,2025Q1,0.02978664904163919
TSTUSDT,2025-02-09,2025-02-10,2025-02-15,BCHUSDT,0.05247528845800741,2025H1,2025Q1,0.02978664904163919
TSTUSDT,2025-02-09,2025-02-10,2025-02-15,FILUSDT,0.062382981134539106,2025H1,2025Q1,0.02978664904163919
TSTUSDT,2025-02-09,2025-02-10,2025-02-15,NEARUSDT,0.11185496175151084,2025H1,2025Q1,0.02978664904163919
TSTUSDT,2025-02-09,2025-02-10,2025-02-15,WIFUSDT,0.11809441663352181,2025H1,2025Q1,0.02978664904163919
HEIUSDT,2025-02-13,2025-02-14,2025-02-19,BTCUSDT,-0.010363099878860065,2025H1,2025Q1,-0.03001094963169415
HEIUSDT,2025-02-13,2025-02-14,2025-02-19,ETHUSDT,-0.0019761372959310737,2025H1,2025Q1,-0.03001094963169415
HEIUSDT,2025-02-13,2025-02-14,2025-02-19,BNBUSDT,-0.02567488156743771,2025H1,2025Q1,-0.03001094963169415
HEIUSDT,2025-02-13,2025-02-14,2025-02-19,SOLUSDT,-0.13615471218416048,2025H1,2025Q1,-0.03001094963169415
HEIUSDT,2025-02-13,2025-02-14,2025-02-19,XRPUSDT,0.0011721040607372475,2025H1,2025Q1,-0.03001094963169415
HEIUSDT,2025-02-13,2025-02-14,2025-02-19,DOGEUSDT,-0.04395455652932576,2025H1,2025Q1,-0.03001094963169415
HEIUSDT,2025-02-13,2025-02-14,2025-02-19,ADAUSDT,-0.07427888473235422,2025H1,2025Q1,-0.03001094963169415
HEIUSDT,2025-02-13,2025-02-14,2025-02-19,AVAXUSDT,-0.0791238795085048,2025H1,2025Q1,-0.03001094963169415
HEIUSDT,2025-02-13,2025-02-14,2025-02-19,LINKUSDT,-0.038037011868345516,2025H1,2025Q1,-0.03001094963169415
HEIUSDT,2025-02-13,2025-02-14,2025-02-19,LTCUSDT,0.026595445457197053,2025H1,2025Q1,-0.03001094963169415
HEIUSDT,2025-02-13,2025-02-14,2025-02-19,BCHUSDT,-0.058357317742522,2025H1,2025Q1,-0.03001094963169415
HEIUSDT,2025-02-13,2025-02-14,2025-02-19,FILUSDT,-0.05343054372593423,2025H1,2025Q1,-0.03001094963169415
HEIUSDT,2025-02-13,2025-02-14,2025-02-19,NEARUSDT,-0.07442720599521986,2025H1,2025Q1,-0.03001094963169415
HEIUSDT,2025-02-13,2025-02-14,2025-02-19,WIFUSDT,0.04345625701149541,2025H1,2025Q1,-0.03001094963169415
GPSUSDT,2025-02-17,2025-02-18,2025-02-23,BTCUSDT,0.007485768982789856,2025H1,2025Q1,-0.056158481514931635
GPSUSDT,2025-02-17,2025-02-18,2025-02-23,ETHUSDT,0.007206950417660346,2025H1,2025Q1,-0.056158481514931635
GPSUSDT,2025-02-17,2025-02-18,2025-02-23,BNBUSDT,0.0019617392386945616,2025H1,2025Q1,-0.056158481514931635
GPSUSDT,2025-02-17,2025-02-18,2025-02-23,SOLUSDT,-0.03124896588817409,2025H1,2025Q1,-0.056158481514931635
GPSUSDT,2025-02-17,2025-02-18,2025-02-23,XRPUSDT,-0.0330004901124068,2025H1,2025Q1,-0.056158481514931635
GPSUSDT,2025-02-17,2025-02-18,2025-02-23,DOGEUSDT,-0.046842977586323366,2025H1,2025Q1,-0.056158481514931635
GPSUSDT,2025-02-17,2025-02-18,2025-02-23,ADAUSDT,-0.04542497675756547,2025H1,2025Q1,-0.056158481514931635
GPSUSDT,2025-02-17,2025-02-18,2025-02-23,AVAXUSDT,0.031048985168410415,2025H1,2025Q1,-0.056158481514931635
GPSUSDT,2025-02-17,2025-02-18,2025-02-23,LINKUSDT,-0.0734274685548172,2025H1,2025Q1,-0.056158481514931635
GPSUSDT,2025-02-17,2025-02-18,2025-02-23,LTCUSDT,0.028227680624867163,2025H1,2025Q1,-0.056158481514931635
GPSUSDT,2025-02-17,2025-02-18,2025-02-23,BCHUSDT,-0.008626092956977758,2025H1,2025Q1,-0.056158481514931635
GPSUSDT,2025-02-17,2025-02-18,2025-02-23,FILUSDT,0.0,2025H1,2025Q1,-0.056158481514931635
GPSUSDT,2025-02-17,2025-02-18,2025-02-23,NEARUSDT,0.06221318450157275,2025H1,2025Q1,-0.056158481514931635
GPSUSDT,2025-02-17,2025-02-18,2025-02-23,WIFUSDT,0.1065954942026675,2025H1,2025Q1,-0.056158481514931635
KAITOUSDT,2025-02-20,2025-02-21,2025-02-26,BTCUSDT,-0.10376183981795713,2025H1,2025Q1,-0.0727054190955666
KAITOUSDT,2025-02-20,2025-02-21,2025-02-26,ETHUSDT,-0.09260672053069435,2025H1,2025Q1,-0.0727054190955666
KAITOUSDT,2025-02-20,2025-02-21,2025-02-26,BNBUSDT,-0.052244557290796065,2025H1,2025Q1,-0.0727054190955666
KAITOUSDT,2025-02-20,2025-02-21,2025-02-26,SOLUSDT,-0.199616359170131,2025H1,2025Q1,-0.0727054190955666
KAITOUSDT,2025-02-20,2025-02-21,2025-02-26,XRPUSDT,-0.1486448414986401,2025H1,2025Q1,-0.0727054190955666
KAITOUSDT,2025-02-20,2025-02-21,2025-02-26,DOGEUSDT,-0.18680957661018202,2025H1,2025Q1,-0.0727054190955666
KAITOUSDT,2025-02-20,2025-02-21,2025-02-26,ADAUSDT,-0.16162606576117758,2025H1,2025Q1,-0.0727054190955666
KAITOUSDT,2025-02-20,2025-02-21,2025-02-26,AVAXUSDT,-0.13745968647937287,2025H1,2025Q1,-0.0727054190955666
KAITOUSDT,2025-02-20,2025-02-21,2025-02-26,LINKUSDT,-0.17941518148674007,2025H1,2025Q1,-0.0727054190955666
KAITOUSDT,2025-02-20,2025-02-21,2025-02-26,LTCUSDT,-0.13384829615190694,2025H1,2025Q1,-0.0727054190955666
KAITOUSDT,2025-02-20,2025-02-21,2025-02-26,BCHUSDT,-0.1114586589203511,2025H1,2025Q1,-0.0727054190955666
KAITOUSDT,2025-02-20,2025-02-21,2025-02-26,FILUSDT,-0.10749403661615374,2025H1,2025Q1,-0.0727054190955666
KAITOUSDT,2025-02-20,2025-02-21,2025-02-26,NEARUSDT,-0.14410034397375687,2025H1,2025Q1,-0.0727054190955666
KAITOUSDT,2025-02-20,2025-02-21,2025-02-26,WIFUSDT,-0.15907003832266012,2025H1,2025Q1,-0.0727054190955666
REDUSDT,2025-03-06,2025-03-07,2025-03-12,BTCUSDT,-0.0804507063825019,2025H1,2025Q1,-0.10149223433298937
REDUSDT,2025-03-06,2025-03-07,2025-03-12,ETHUSDT,-0.1344994579104514,2025H1,2025Q1,-0.10149223433298937
REDUSDT,2025-03-06,2025-03-07,2025-03-12,BNBUSDT,-0.07737972406239672,2025H1,2025Q1,-0.10149223433298937
REDUSDT,2025-03-06,2025-03-07,2025-03-12,SOLUSDT,-0.13127965554469548,2025H1,2025Q1,-0.10149223433298937
REDUSDT,2025-03-06,2025-03-07,2025-03-12,XRPUSDT,-0.1772920796609826,2025H1,2025Q1,-0.10149223433298937
REDUSDT,2025-03-06,2025-03-07,2025-03-12,DOGEUSDT,-0.19941907218618438,2025H1,2025Q1,-0.10149223433298937
REDUSDT,2025-03-06,2025-03-07,2025-03-12,ADAUSDT,-0.22181963232118662,2025H1,2025Q1,-0.10149223433298937
REDUSDT,2025-03-06,2025-03-07,2025-03-12,AVAXUSDT,-0.17941921147124715,2025H1,2025Q1,-0.10149223433298937
REDUSDT,2025-03-06,2025-03-07,2025-03-12,LINKUSDT,-0.2585989947376799,2025H1,2025Q1,-0.10149223433298937
REDUSDT,2025-03-06,2025-03-07,2025-03-12,LTCUSDT,-0.13136316799229428,2025H1,2025Q1,-0.10149223433298937
REDUSDT,2025-03-06,2025-03-07,2025-03-12,BCHUSDT,-0.14841189793317905,2025H1,2025Q1,-0.10149223433298937
REDUSDT,2025-03-06,2025-03-07,2025-03-12,FILUSDT,-0.11531444817424244,2025H1,2025Q1,-0.10149223433298937
REDUSDT,2025-03-06,2025-03-07,2025-03-12,NEARUSDT,-0.21824558233866262,2025H1,2025Q1,-0.10149223433298937
REDUSDT,2025-03-06,2025-03-07,2025-03-12,WIFUSDT,-0.23836387380888344,2025H1,2025Q1,-0.10149223433298937
VICUSDT,2025-03-12,2025-03-13,2025-03-18,BTCUSDT,0.0036589772784001886,2025H1,2025Q1,-0.15299055482318236
VICUSDT,2025-03-12,2025-03-13,2025-03-18,ETHUSDT,0.009995857458038736,2025H1,2025Q1,-0.15299055482318236
VICUSDT,2025-03-12,2025-03-13,2025-03-18,BNBUSDT,0.10171022200791845,2025H1,2025Q1,-0.15299055482318236
VICUSDT,2025-03-12,2025-03-13,2025-03-18,SOLUSDT,0.011159251362578932,2025H1,2025Q1,-0.15299055482318236
VICUSDT,2025-03-12,2025-03-13,2025-03-18,XRPUSDT,0.04336912537883848,2025H1,2025Q1,-0.15299055482318236
VICUSDT,2025-03-12,2025-03-13,2025-03-18,DOGEUSDT,0.00647887960748625,2025H1,2025Q1,-0.15299055482318236
VICUSDT,2025-03-12,2025-03-13,2025-03-18,ADAUSDT,-0.02492383747119883,2025H1,2025Q1,-0.15299055482318236
VICUSDT,2025-03-12,2025-03-13,2025-03-18,AVAXUSDT,-0.0028607775391083583,2025H1,2025Q1,-0.15299055482318236
VICUSDT,2025-03-12,2025-03-13,2025-03-18,LINKUSDT,0.04177716959458278,2025H1,2025Q1,-0.15299055482318236
VICUSDT,2025-03-12,2025-03-13,2025-03-18,LTCUSDT,0.007949946580593911,2025H1,2025Q1,-0.15299055482318236
VICUSDT,2025-03-12,2025-03-13,2025-03-18,BCHUSDT,-0.04703446812470153,2025H1,2025Q1,-0.15299055482318236
VICUSDT,2025-03-12,2025-03-13,2025-03-18,FILUSDT,0.08230421612519083,2025H1,2025Q1,-0.15299055482318236
VICUSDT,2025-03-12,2025-03-13,2025-03-18,NEARUSDT,0.03501030769991515,2025H1,2025Q1,-0.15299055482318236
VICUSDT,2025-03-12,2025-03-13,2025-03-18,WIFUSDT,0.04058882828833075,2025H1,2025Q1,-0.15299055482318236
BMTUSDT,2025-03-17,2025-03-18,2025-03-23,BTCUSDT,-0.0022941150059718157,2025H1,2025Q1,-0.13949535220210885
BMTUSDT,2025-03-17,2025-03-18,2025-03-23,ETHUSDT,0.027685857261650966,2025H1,2025Q1,-0.13949535220210885
BMTUSDT,2025-03-17,2025-03-18,2025-03-23,BNBUSDT,-0.007216575325760433,2025H1,2025Q1,-0.13949535220210885
BMTUSDT,2025-03-17,2025-03-18,2025-03-23,SOLUSDT,0.002888257735550078,2025H1,2025Q1,-0.13949535220210885
BMTUSDT,2025-03-17,2025-03-18,2025-03-23,XRPUSDT,0.013432720574675353,2025H1,2025Q1,-0.13949535220210885
BMTUSDT,2025-03-17,2025-03-18,2025-03-23,DOGEUSDT,-0.03584402520390492,2025H1,2025Q1,-0.13949535220210885
BMTUSDT,2025-03-17,2025-03-18,2025-03-23,ADAUSDT,-0.02228268755254079,2025H1,2025Q1,-0.13949535220210885
BMTUSDT,2025-03-17,2025-03-18,2025-03-23,AVAXUSDT,0.031246817914440214,2025H1,2025Q1,-0.13949535220210885
BMTUSDT,2025-03-17,2025-03-18,2025-03-23,LINKUSDT,0.015217761908951619,2025H1,2025Q1,-0.13949535220210885
BMTUSDT,2025-03-17,2025-03-18,2025-03-23,LTCUSDT,-0.00860243776107233,2025H1,2025Q1,-0.13949535220210885
BMTUSDT,2025-03-17,2025-03-18,2025-03-23,BCHUSDT,-0.046220658403462685,2025H1,2025Q1,-0.13949535220210885
BMTUSDT,2025-03-17,2025-03-18,2025-03-23,FILUSDT,-0.010983635133964076,2025H1,2025Q1,-0.13949535220210885
BMTUSDT,2025-03-17,2025-03-18,2025-03-23,NEARUSDT,0.033572716634079944,2025H1,2025Q1,-0.13949535220210885
BMTUSDT,2025-03-17,2025-03-18,2025-03-23,WIFUSDT,0.014288792421782923,2025H1,2025Q1,-0.13949535220210885
TUTUSDT,2025-03-20,2025-03-21,2025-03-26,BTCUSDT,0.0369355015868729,2025H1,2025Q1,-0.12989606410070598
TUTUSDT,2025-03-20,2025-03-21,2025-03-26,ETHUSDT,0.04025372462843205,2025H1,2025Q1,-0.12989606410070598
TUTUSDT,2025-03-20,2025-03-21,2025-03-26,BNBUSDT,-0.0006193278109397658,2025H1,2025Q1,-0.12989606410070598
TUTUSDT,2025-03-20,2025-03-21,2025-03-26,SOLUSDT,0.11791371532150684,2025H1,2025Q1,-0.12989606410070598
TUTUSDT,2025-03-20,2025-03-21,2025-03-26,XRPUSDT,0.00524397940620033,2025H1,2025Q1,-0.12989606410070598
TUTUSDT,2025-03-20,2025-03-21,2025-03-26,DOGEUSDT,0.11708744736409234,2025H1,2025Q1,-0.12989606410070598
TUTUSDT,2025-03-20,2025-03-21,2025-03-26,ADAUSDT,0.03573520080202763,2025H1,2025Q1,-0.12989606410070598
TUTUSDT,2025-03-20,2025-03-21,2025-03-26,AVAXUSDT,0.20148556098168177,2025H1,2025Q1,-0.12989606410070598
TUTUSDT,2025-03-20,2025-03-21,2025-03-26,LINKUSDT,0.08145998900305587,2025H1,2025Q1,-0.12989606410070598
TUTUSDT,2025-03-20,2025-03-21,2025-03-26,LTCUSDT,0.011624937611198675,2025H1,2025Q1,-0.12989606410070598
TUTUSDT,2025-03-20,2025-03-21,2025-03-26,BCHUSDT,0.007589602272163347,2025H1,2025Q1,-0.12989606410070598
TUTUSDT,2025-03-20,2025-03-21,2025-03-26,FILUSDT,0.02654736672766189,2025H1,2025Q1,-0.12989606410070598
TUTUSDT,2025-03-20,2025-03-21,2025-03-26,NEARUSDT,0.09997913975864062,2025H1,2025Q1,-0.12989606410070598
TUTUSDT,2025-03-20,2025-03-21,2025-03-26,WIFUSDT,0.07858338599901143,2025H1,2025Q1,-0.12989606410070598
NILUSDT,2025-03-24,2025-03-25,2025-03-30,BTCUSDT,-0.05774356919628192,2025H1,2025Q1,-0.09196369925087089
NILUSDT,2025-03-24,2025-03-25,2025-03-30,ETHUSDT,-0.1301750406547521,2025H1,2025Q1,-0.09196369925087089
NILUSDT,2025-03-24,2025-03-25,2025-03-30,BNBUSDT,-0.05545406049521774,2025H1,2025Q1,-0.09196369925087089
NILUSDT,2025-03-24,2025-03-25,2025-03-30,SOLUSDT,-0.12530504731070782,2025H1,2025Q1,-0.09196369925087089
NILUSDT,2025-03-24,2025-03-25,2025-03-30,XRPUSDT,-0.1385028317693186,2025H1,2025Q1,-0.09196369925087089
NILUSDT,2025-03-24,2025-03-25,2025-03-30,DOGEUSDT,-0.07768081897682563,2025H1,2025Q1,-0.09196369925087089
NILUSDT,2025-03-24,2025-03-25,2025-03-30,ADAUSDT,-0.08585657792669202,2025H1,2025Q1,-0.09196369925087089
NILUSDT,2025-03-24,2025-03-25,2025-03-30,AVAXUSDT,-0.09255212190418338,2025H1,2025Q1,-0.09196369925087089
NILUSDT,2025-03-24,2025-03-25,2025-03-30,LINKUSDT,-0.11094559932604427,2025H1,2025Q1,-0.09196369925087089
NILUSDT,2025-03-24,2025-03-25,2025-03-30,LTCUSDT,-0.093892216209901,2025H1,2025Q1,-0.09196369925087089
NILUSDT,2025-03-24,2025-03-25,2025-03-30,BCHUSDT,-0.09229955019611286,2025H1,2025Q1,-0.09196369925087089
NILUSDT,2025-03-24,2025-03-25,2025-03-30,FILUSDT,-0.13248118819476307,2025H1,2025Q1,-0.09196369925087089
NILUSDT,2025-03-24,2025-03-25,2025-03-30,NEARUSDT,-0.13152821618821572,2025H1,2025Q1,-0.09196369925087089
NILUSDT,2025-03-24,2025-03-25,2025-03-30,WIFUSDT,-0.2558361840520081,2025H1,2025Q1,-0.09196369925087089
PAXGUSDT,2025-03-27,2025-03-28,2025-04-02,BTCUSDT,-0.024029634746608245,2025H1,2025Q1,0.0020461117345635937
PAXGUSDT,2025-03-27,2025-03-28,2025-04-02,ETHUSDT,-0.05122497132454852,2025H1,2025Q1,0.0020461117345635937
PAXGUSDT,2025-03-27,2025-03-28,2025-04-02,BNBUSDT,-0.04112243546377886,2025H1,2025Q1,0.0020461117345635937
PAXGUSDT,2025-03-27,2025-03-28,2025-04-02,SOLUSDT,-0.09032839156150187,2025H1,2025Q1,0.0020461117345635937
PAXGUSDT,2025-03-27,2025-03-28,2025-04-02,XRPUSDT,-0.09187576619782742,2025H1,2025Q1,0.0020461117345635937
PAXGUSDT,2025-03-27,2025-03-28,2025-04-02,DOGEUSDT,-0.09191765321056224,2025H1,2025Q1,0.0020461117345635937
PAXGUSDT,2025-03-27,2025-03-28,2025-04-02,ADAUSDT,-0.0873194237905353,2025H1,2025Q1,0.0020461117345635937
PAXGUSDT,2025-03-27,2025-03-28,2025-04-02,AVAXUSDT,-0.10584539353871228,2025H1,2025Q1,0.0020461117345635937
PAXGUSDT,2025-03-27,2025-03-28,2025-04-02,LINKUSDT,-0.1009795433376804,2025H1,2025Q1,0.0020461117345635937
PAXGUSDT,2025-03-27,2025-03-28,2025-04-02,LTCUSDT,-0.09483579649372086,2025H1,2025Q1,0.0020461117345635937
PAXGUSDT,2025-03-27,2025-03-28,2025-04-02,BCHUSDT,-0.0524879678449247,2025H1,2025Q1,0.0020461117345635937
PAXGUSDT,2025-03-27,2025-03-28,2025-04-02,FILUSDT,-0.06427365555530502,2025H1,2025Q1,0.0020461117345635937
PAXGUSDT,2025-03-27,2025-03-28,2025-04-02,NEARUSDT,-0.12964715677134434,2025H1,2025Q1,0.0020461117345635937
PAXGUSDT,2025-03-27,2025-03-28,2025-04-02,WIFUSDT,-0.21086818402958027,2025H1,2025Q1,0.0020461117345635937
GUNUSDT,2025-03-31,2025-04-01,2025-04-06,BTCUSDT,0.01160627323853364,2025H1,2025Q1,-0.09659976141655746
GUNUSDT,2025-03-31,2025-04-01,2025-04-06,ETHUSDT,-0.009531498840585165,2025H1,2025Q1,-0.09659976141655746
GUNUSDT,2025-03-31,2025-04-01,2025-04-06,BNBUSDT,-0.019372036278560597,2025H1,2025Q1,-0.09659976141655746
GUNUSDT,2025-03-31,2025-04-01,2025-04-06,SOLUSDT,-0.03524053499706158,2025H1,2025Q1,-0.09659976141655746
GUNUSDT,2025-03-31,2025-04-01,2025-04-06,XRPUSDT,0.02449642516535621,2025H1,2025Q1,-0.09659976141655746
GUNUSDT,2025-03-31,2025-04-01,2025-04-06,DOGEUSDT,0.013180450240804267,2025H1,2025Q1,-0.09659976141655746
GUNUSDT,2025-03-31,2025-04-01,2025-04-06,ADAUSDT,-0.01155730625758206,2025H1,2025Q1,-0.09659976141655746
GUNUSDT,2025-03-31,2025-04-01,2025-04-06,AVAXUSDT,-0.051122181352948215,2025H1,2025Q1,-0.09659976141655746
GUNUSDT,2025-03-31,2025-04-01,2025-04-06,LINKUSDT,-0.05175730528258505,2025H1,2025Q1,-0.09659976141655746
GUNUSDT,2025-03-31,2025-04-01,2025-04-06,LTCUSDT,-0.004954992312017659,2025H1,2025Q1,-0.09659976141655746
GUNUSDT,2025-03-31,2025-04-01,2025-04-06,BCHUSDT,0.0022067429866521426,2025H1,2025Q1,-0.09659976141655746
GUNUSDT,2025-03-31,2025-04-01,2025-04-06,FILUSDT,-0.03108679654218108,2025H1,2025Q1,-0.09659976141655746
GUNUSDT,2025-03-31,2025-04-01,2025-04-06,NEARUSDT,-0.0279087881170765,2025H1,2025Q1,-0.09659976141655746
GUNUSDT,2025-03-31,2025-04-01,2025-04-06,WIFUSDT,-0.08502012054187592,2025H1,2025Q1,-0.09659976141655746
