announce_ts,effective_ts,symbol,direction,source_title
2025-01-20T09:00:14.221000+00:00,2025-01-20T00:00:00+00:00,XMRUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2025-01-20)
2025-01-15T09:30:03.217000+00:00,2025-01-15T00:00:00+00:00,1000CHEEMSUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2025-01-15)
2025-01-15T09:30:03.217000+00:00,2025-01-15T00:00:00+00:00,AI16ZUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2025-01-15)
2025-01-15T09:30:03.217000+00:00,2025-01-15T00:00:00+00:00,CHILLGUYUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2025-01-15)
2025-01-15T09:30:03.217000+00:00,2025-01-15T00:00:00+00:00,FARTCOINUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2025-01-15)
2025-01-15T09:30:03.217000+00:00,2025-01-15T00:00:00+00:00,GOATUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2025-01-15)
2025-01-15T09:30:03.217000+00:00,2025-01-15T00:00:00+00:00,KASUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2025-01-15)
2025-01-15T09:30:03.217000+00:00,2025-01-15T00:00:00+00:00,KOMAUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2025-01-15)
2025-01-15T09:30:03.217000+00:00,2025-01-15T00:00:00+00:00,MOODENGUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2025-01-15)
2025-01-15T09:30:03.217000+00:00,2025-01-15T00:00:00+00:00,POPCATUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2025-01-15)
2025-01-15T09:30:03.217000+00:00,2025-01-15T00:00:00+00:00,REIUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2025-01-15)
2025-01-15T09:30:03.217000+00:00,2025-01-15T00:00:00+00:00,VIRTUALUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2025-01-15)
2025-01-15T09:30:03.217000+00:00,2025-01-15T00:00:00+00:00,ZEREBROUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2025-01-15)
2025-01-08T09:00:30.795000+00:00,2025-01-08T00:00:00+00:00,AGLDUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2025-01-08)
2025-01-08T09:00:30.795000+00:00,2025-01-08T00:00:00+00:00,AI16ZUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2025-01-08)
2025-01-08T09:00:30.795000+00:00,2025-01-08T00:00:00+00:00,AIXBTUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2025-01-08)
2025-01-08T09:00:30.795000+00:00,2025-01-08T00:00:00+00:00,ALPACAUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2025-01-08)
2025-01-08T09:00:30.795000+00:00,2025-01-08T00:00:00+00:00,FARTCOINUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2025-01-08)
2025-01-08T09:00:30.795000+00:00,2025-01-08T00:00:00+00:00,MASKUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2025-01-08)
2025-01-08T09:00:30.795000+00:00,2025-01-08T00:00:00+00:00,PENGUUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2025-01-08)
2025-01-08T09:00:30.795000+00:00,2025-01-08T00:00:00+00:00,VIRTUALUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2025-01-08)
2024-12-25T09:00:03.134000+00:00,2024-12-25T00:00:00+00:00,MOCAUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-25)
2024-12-25T09:00:03.134000+00:00,2024-12-25T00:00:00+00:00,PENGUUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-25)
2024-12-25T09:00:03.134000+00:00,2024-12-25T00:00:00+00:00,USUALUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-25)
2024-12-25T09:00:03.134000+00:00,2024-12-25T00:00:00+00:00,VANAUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-25)
2024-12-25T09:00:03.134000+00:00,2024-12-25T00:00:00+00:00,VIRTUALUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-25)
2024-12-25T09:00:03.134000+00:00,2024-12-25T00:00:00+00:00,ZENUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-25)
2024-12-19T08:30:12.271000+00:00,2024-12-19T00:00:00+00:00,CAKEUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-19)
2024-12-19T08:30:12.271000+00:00,2024-12-19T00:00:00+00:00,DARUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-19)
2024-12-19T08:30:12.271000+00:00,2024-12-19T00:00:00+00:00,IOTAUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-19)
2024-12-19T08:30:12.271000+00:00,2024-12-19T00:00:00+00:00,LPTUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-19)
2024-12-19T08:30:12.271000+00:00,2024-12-19T00:00:00+00:00,MEUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-19)
2024-12-19T08:30:12.271000+00:00,2024-12-19T00:00:00+00:00,ONEUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-19)
2024-12-19T08:30:12.271000+00:00,2024-12-19T00:00:00+00:00,ZENUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-19)
2024-12-17T10:00:03.506000+00:00,2024-12-17T00:00:00+00:00,ENSUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-17)
2024-12-17T10:00:03.506000+00:00,2024-12-17T00:00:00+00:00,HBARUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-17)
2024-12-17T10:00:03.506000+00:00,2024-12-17T00:00:00+00:00,MOVEUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-17)
2024-12-17T10:00:03.506000+00:00,2024-12-17T00:00:00+00:00,ONDOUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-17)
2024-12-17T10:00:03.506000+00:00,2024-12-17T00:00:00+00:00,SANDUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-17)
2024-12-17T10:00:03.506000+00:00,2024-12-17T00:00:00+00:00,VETUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-17)
2024-12-12T09:30:04.368000+00:00,2024-12-12T00:00:00+00:00,1000SHIBUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-12)
2024-12-12T09:30:04.368000+00:00,2024-12-12T00:00:00+00:00,BCHUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-12)
2024-12-12T09:30:04.368000+00:00,2024-12-12T00:00:00+00:00,FTMUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-12)
2024-12-12T09:30:04.368000+00:00,2024-12-12T00:00:00+00:00,LINKUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-12)
2024-12-12T09:30:04.368000+00:00,2024-12-12T00:00:00+00:00,LTCUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-12)
2024-12-12T09:30:04.368000+00:00,2024-12-12T00:00:00+00:00,PNUTUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-12)
2024-12-12T09:30:04.368000+00:00,2024-12-12T00:00:00+00:00,WLDUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-12)
2024-12-11T09:15:04.328000+00:00,2024-12-11T00:00:00+00:00,ACXUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-11)
2024-12-11T09:15:04.328000+00:00,2024-12-11T00:00:00+00:00,BLZUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-11)
2024-12-11T09:15:04.328000+00:00,2024-12-11T00:00:00+00:00,BRETTUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-11)
2024-12-11T09:15:04.328000+00:00,2024-12-11T00:00:00+00:00,CHILLGUYUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-11)
2024-12-11T09:15:04.328000+00:00,2024-12-11T00:00:00+00:00,CRVUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-11)
2024-12-11T09:15:04.328000+00:00,2024-12-11T00:00:00+00:00,DASHUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-11)
2024-12-11T09:15:04.328000+00:00,2024-12-11T00:00:00+00:00,FTMUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-11)
2024-12-11T09:15:04.328000+00:00,2024-12-11T00:00:00+00:00,INJUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-11)
2024-12-11T09:15:04.328000+00:00,2024-12-11T00:00:00+00:00,ZRXUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-11)
2024-12-06T09:00:08.997000+00:00,2024-12-06T00:00:00+00:00,1000BONKUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M and COIN-M Perpetual Contracts (2024-12-06)
2024-12-06T09:00:08.997000+00:00,2024-12-06T00:00:00+00:00,ARBUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M and COIN-M Perpetual Contracts (2024-12-06)
2024-12-06T09:00:08.997000+00:00,2024-12-06T00:00:00+00:00,FETUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M and COIN-M Perpetual Contracts (2024-12-06)
2024-12-06T09:00:08.997000+00:00,2024-12-06T00:00:00+00:00,FILUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M and COIN-M Perpetual Contracts (2024-12-06)
2024-12-06T09:00:08.997000+00:00,2024-12-06T00:00:00+00:00,FTMUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M and COIN-M Perpetual Contracts (2024-12-06)
2024-12-06T09:00:08.997000+00:00,2024-12-06T00:00:00+00:00,GRASSUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M and COIN-M Perpetual Contracts (2024-12-06)
2024-12-06T09:00:08.997000+00:00,2024-12-06T00:00:00+00:00,HBARUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M and COIN-M Perpetual Contracts (2024-12-06)
2024-12-06T09:00:08.997000+00:00,2024-12-06T00:00:00+00:00,SEIUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M and COIN-M Perpetual Contracts (2024-12-06)
2024-12-06T09:00:08.997000+00:00,2024-12-06T00:00:00+00:00,STXUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M and COIN-M Perpetual Contracts (2024-12-06)
2024-12-06T09:00:08.997000+00:00,2024-12-06T00:00:00+00:00,UNIUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M and COIN-M Perpetual Contracts (2024-12-06)
2024-12-05T09:00:04.331000+00:00,2024-12-05T00:00:00+00:00,ACTUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-05)
2024-12-05T09:00:04.331000+00:00,2024-12-05T00:00:00+00:00,ALGOUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-05)
2024-12-05T09:00:04.331000+00:00,2024-12-05T00:00:00+00:00,AVAXUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-05)
2024-12-05T09:00:04.331000+00:00,2024-12-05T00:00:00+00:00,BANUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-05)
2024-12-05T09:00:04.331000+00:00,2024-12-05T00:00:00+00:00,BONDUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-05)
2024-12-05T09:00:04.331000+00:00,2024-12-05T00:00:00+00:00,ETHFIUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-05)
2024-12-05T09:00:04.331000+00:00,2024-12-05T00:00:00+00:00,MAVIAUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-05)
2024-12-05T09:00:04.331000+00:00,2024-12-05T00:00:00+00:00,NEARUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-05)
2024-12-05T09:00:04.331000+00:00,2024-12-05T00:00:00+00:00,OMGUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-05)
2024-12-05T09:00:04.331000+00:00,2024-12-05T00:00:00+00:00,ORBSUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-05)
2024-12-05T09:00:04.331000+00:00,2024-12-05T00:00:00+00:00,PNUTUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-05)
2024-12-05T09:00:04.331000+00:00,2024-12-05T00:00:00+00:00,THEUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-05)
2024-12-05T09:00:04.331000+00:00,2024-12-05T00:00:00+00:00,XLMUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-12-05)
2024-11-28T09:00:03.575000+00:00,2024-11-28T00:00:00+00:00,CHRUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-28)
2024-11-28T09:00:03.575000+00:00,2024-11-28T00:00:00+00:00,JOEUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-28)
2024-11-28T09:00:03.575000+00:00,2024-11-28T00:00:00+00:00,LOOMUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-28)
2024-11-28T09:00:03.575000+00:00,2024-11-28T00:00:00+00:00,LUNA2USDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-28)
2024-11-28T09:00:03.575000+00:00,2024-11-28T00:00:00+00:00,ORBSUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-28)
2024-11-28T09:00:03.575000+00:00,2024-11-28T00:00:00+00:00,QNTUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-28)
2024-11-28T09:00:03.575000+00:00,2024-11-28T00:00:00+00:00,XEMUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-28)
2024-11-19T08:00:03.182000+00:00,2024-11-19T00:00:00+00:00,1000BONKUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-19)
2024-11-19T08:00:03.182000+00:00,2024-11-19T00:00:00+00:00,1000FLOKIUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-19)
2024-11-19T08:00:03.182000+00:00,2024-11-19T00:00:00+00:00,1000SHIBUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-19)
2024-11-19T08:00:03.182000+00:00,2024-11-19T00:00:00+00:00,ACTUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-19)
2024-11-19T08:00:03.182000+00:00,2024-11-19T00:00:00+00:00,ADAUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-19)
2024-11-19T08:00:03.182000+00:00,2024-11-19T00:00:00+00:00,GRASSUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-19)
2024-11-19T08:00:03.182000+00:00,2024-11-19T00:00:00+00:00,HBARUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-19)
2024-11-19T08:00:03.182000+00:00,2024-11-19T00:00:00+00:00,HIPPOUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-19)
2024-11-19T08:00:03.182000+00:00,2024-11-19T00:00:00+00:00,PNUTUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-19)
2024-11-19T08:00:03.182000+00:00,2024-11-19T00:00:00+00:00,PYTHUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-19)
2024-11-19T08:00:03.182000+00:00,2024-11-19T00:00:00+00:00,RENDERUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-19)
2024-11-19T08:00:03.182000+00:00,2024-11-19T00:00:00+00:00,RENUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-19)
2024-11-13T09:00:37.844000+00:00,2024-11-13T00:00:00+00:00,AAVEUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-13)
2024-11-13T09:00:37.844000+00:00,2024-11-13T00:00:00+00:00,ARKMUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-13)
2024-11-13T09:00:37.844000+00:00,2024-11-13T00:00:00+00:00,COWUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-13)
2024-11-13T09:00:37.844000+00:00,2024-11-13T00:00:00+00:00,DOGEUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-13)
2024-11-13T09:00:37.844000+00:00,2024-11-13T00:00:00+00:00,DRIFTUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-13)
2024-11-13T09:00:37.844000+00:00,2024-11-13T00:00:00+00:00,ENAUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-13)
2024-11-13T09:00:37.844000+00:00,2024-11-13T00:00:00+00:00,GOATUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-13)
2024-11-13T09:00:37.844000+00:00,2024-11-13T00:00:00+00:00,JUPUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-13)
2024-11-13T09:00:37.844000+00:00,2024-11-13T00:00:00+00:00,MKRUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-13)
2024-11-13T09:00:37.844000+00:00,2024-11-13T00:00:00+00:00,MOODENGUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-13)
2024-11-13T09:00:37.844000+00:00,2024-11-13T00:00:00+00:00,PEOPLEUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-13)
2024-11-13T09:00:37.844000+00:00,2024-11-13T00:00:00+00:00,TROYUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-13)
2024-11-11T09:00:20.315000+00:00,2024-11-11T00:00:00+00:00,1000XECUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-11)
2024-11-11T09:00:20.315000+00:00,2024-11-11T00:00:00+00:00,BICOUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-11)
2024-11-11T09:00:20.315000+00:00,2024-11-11T00:00:00+00:00,COMPUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-11)
2024-11-11T09:00:20.315000+00:00,2024-11-11T00:00:00+00:00,CTSIUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-11)
2024-11-11T09:00:20.315000+00:00,2024-11-11T00:00:00+00:00,DUSKUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-11)
2024-11-11T09:00:20.315000+00:00,2024-11-11T00:00:00+00:00,KEYUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-11)
2024-11-11T09:00:20.315000+00:00,2024-11-11T00:00:00+00:00,MAVUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-11)
2024-11-11T09:00:20.315000+00:00,2024-11-11T00:00:00+00:00,RENUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-11)
2024-11-11T09:00:20.315000+00:00,2024-11-11T00:00:00+00:00,XVSUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-11)
2024-11-07T09:00:06.274000+00:00,2024-11-07T00:00:00+00:00,ENSUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-07)
2024-11-07T09:00:06.274000+00:00,2024-11-07T00:00:00+00:00,GOATUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-07)
2024-11-07T09:00:06.274000+00:00,2024-11-07T00:00:00+00:00,JTOUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-07)
2024-11-07T09:00:06.274000+00:00,2024-11-07T00:00:00+00:00,MOODENGUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-07)
2024-11-07T09:00:06.274000+00:00,2024-11-07T00:00:00+00:00,POPCATUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-07)
2024-11-07T09:00:06.274000+00:00,2024-11-07T00:00:00+00:00,PYTHUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-07)
2024-11-07T09:00:06.274000+00:00,2024-11-07T00:00:00+00:00,SCRUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-07)
2024-11-07T09:00:06.274000+00:00,2024-11-07T00:00:00+00:00,TIAUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-07)
2024-11-07T09:00:06.274000+00:00,2024-11-07T00:00:00+00:00,TNSRUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-07)
2024-11-07T09:00:06.274000+00:00,2024-11-07T00:00:00+00:00,XRPUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-11-07)
2024-10-31T09:00:10.185000+00:00,2024-10-31T00:00:00+00:00,FLOWUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-10-31)
2024-10-31T09:00:10.185000+00:00,2024-10-31T00:00:00+00:00,HOTUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-10-31)
2024-10-31T09:00:10.185000+00:00,2024-10-31T00:00:00+00:00,IDUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-10-31)
2024-10-31T09:00:10.185000+00:00,2024-10-31T00:00:00+00:00,MAGICUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-10-31)
2024-10-31T09:00:10.185000+00:00,2024-10-31T00:00:00+00:00,SKLUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-10-31)
2024-10-31T09:00:10.185000+00:00,2024-10-31T00:00:00+00:00,TRUUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-10-31)
2024-10-28T09:00:03.024000+00:00,2024-10-28T00:00:00+00:00,1000CATUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-10-28)
2024-10-28T09:00:03.024000+00:00,2024-10-28T00:00:00+00:00,APEUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-10-28)
2024-10-28T09:00:03.024000+00:00,2024-10-28T00:00:00+00:00,ARBUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-10-28)
2024-10-28T09:00:03.024000+00:00,2024-10-28T00:00:00+00:00,BIGTIMEUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-10-28)
2024-10-28T09:00:03.024000+00:00,2024-10-28T00:00:00+00:00,DOGEUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-10-28)
2024-10-28T09:00:03.024000+00:00,2024-10-28T00:00:00+00:00,MEMEUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-10-28)
2024-10-28T09:00:03.024000+00:00,2024-10-28T00:00:00+00:00,MEWUSDT,unknown,Updates on the Leverage & Margin Tiers of Multiple USDⓈ-M Perpetual Contracts (2024-10-28)
